235,71
234,72
232,72
235,71
235,71
233,72
234,72
235,71
234,72
234,72
234,72
234,72
231,73
231,73
230,73
235,71
234,72
234,72
235,71
230,73
235,71
235,71
236,71
234,72
235,71
234,72
233,72
234,72
233,72
232,72
230,73
235,71
235,71
235,71
231,73
229,73
234,72
230,73
230,73
235,71
232,72
234,72
234,72
233,72
235,71
232,72
234,72
233,72
234,72
234,72
234,72
234,72
230,73
235,71
234,72
234,72
229,73
233,72
235,71
231,73
231,73
234,72
235,71
233,72
234,72
234,72
234,72
229,73
234,72
235,71
230,73
234,72
234,72
234,72
235,71
231,73
235,71
235,71
230,73
229,73
231,73
235,71
235,71
233,72
235,71
234,72
233,72
229,73
235,71
233,72
232,72
234,72
234,72
234,72
234,72
233,72
232,72
234,72
230,73
236,71
234,72
236,71
234,72
234,72
231,73
235,71
234,72
234,72
231,73
232,72
234,72
231,73
234,72
231,73
232,72
234,72
232,72
233,72
234,72
234,72
234,72
233,72
232,72
234,72
233,72
233,72
232,72
232,72
232,72
232,72
233,72
233,72
233,72
232,72
233,72
232,72
233,72
232,72
231,73
232,72
233,72
233,72
233,72
232,72
232,72
232,72
231,73
232,72
232,72
231,73
233,72
233,72
233,72
233,72
231,73
232,72
233,72
231,73
231,73
230,73
233,72
233,72
233,72
232,72
232,72
231,73
232,72
232,72
232,72
235,71
233,72
232,72
229,73
232,72
232,72
232,72
233,72
233,72
232,72
233,72
232,72
231,73
232,72
231,73
232,72
232,72
232,72
231,73
234,72
232,72
232,72
